scenario_name,fault_category,fault_subtype,fault_phases,fault_branch_id,fault_pos_pu,fault_bus_id,fault_location_km,Zf_real_ohm,Zf_imag_ohm,target_fault_type,target_fault_category,target_location_km,min_Va_fault_pu_b800,max_Ia_fault_b800,max_I0_I1_fault_b800,max_I2_I1_fault_b800,mean_Vunb_fault_b800,recovery_Va_post_b800,min_Va_fault_pu_b802,max_Ia_fault_b802,max_I0_I1_fault_b802,max_I2_I1_fault_b802,mean_Vunb_fault_b802,recovery_Va_post_b802,min_Va_fault_pu_b806,max_Ia_fault_b806,max_I0_I1_fault_b806,max_I2_I1_fault_b806,mean_Vunb_fault_b806,recovery_Va_post_b806,min_Va_fault_pu_b808,max_Ia_fault_b808,max_I0_I1_fault_b808,max_I2_I1_fault_b808,mean_Vunb_fault_b808,recovery_Va_post_b808,min_Va_fault_pu_b812,max_Ia_fault_b812,max_I0_I1_fault_b812,max_I2_I1_fault_b812,mean_Vunb_fault_b812,recovery_Va_post_b812,min_Va_fault_pu_b814,max_Ia_fault_b814,max_I0_I1_fault_b814,max_I2_I1_fault_b814,mean_Vunb_fault_b814,recovery_Va_post_b814,min_Va_fault_pu_b850,max_Ia_fault_b850,max_I0_I1_fault_b850,max_I2_I1_fault_b850,mean_Vunb_fault_b850,recovery_Va_post_b850
SCN_11188,SHORT_ZF,LL,BC,18,0.5,891,0.307848,0.05,0,LL,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11189,SHORT_ZF,LL,BC,18,0.5,891,0.307848,0.1,0,LL,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11190,SHORT_ZF,LL,BC,18,0.5,891,0.307848,0.5,0,LL,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11191,SHORT_ZF,LL,BC,18,0.5,891,0.307848,1,0,LL,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11192,SHORT_ZF,LL,BC,18,0.5,891,0.307848,2,0,LL,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11193,SHORT_ZF,LL,BC,18,0.5,891,0.307848,5,0,LL,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11194,SHORT_ZF,LL,BC,18,0.5,891,0.307848,10,0,LL,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11195,SHORT_ZF,LL,BC,18,0.5,891,0.307848,25,0,LL,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11196,SHORT_ZF,LL,BC,18,0.5,891,0.307848,50,0,LL,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11197,SHORT_ZF,LL,BC,18,0.5,891,0.307848,100,0,LL,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11198,SHORT_ZF,LL,CA,18,0.5,891,0.307848,0.05,0,LL,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11199,SHORT_ZF,LL,CA,18,0.5,891,0.307848,0.1,0,LL,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11200,SHORT_ZF,LL,CA,18,0.5,891,0.307848,0.5,0,LL,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11201,SHORT_ZF,LL,CA,18,0.5,891,0.307848,1,0,LL,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11202,SHORT_ZF,LL,CA,18,0.5,891,0.307848,2,0,LL,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11203,SHORT_ZF,LL,CA,18,0.5,891,0.307848,5,0,LL,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11204,SHORT_ZF,LL,CA,18,0.5,891,0.307848,10,0,LL,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11205,SHORT_ZF,LL,CA,18,0.5,891,0.307848,25,0,LL,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11206,SHORT_ZF,LL,CA,18,0.5,891,0.307848,50,0,LL,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11207,SHORT_ZF,LL,CA,18,0.5,891,0.307848,100,0,LL,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11208,SHORT_ZF,LLG,ABG,18,0.5,891,0.307848,0.05,0,LLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11209,SHORT_ZF,LLG,ABG,18,0.5,891,0.307848,0.1,0,LLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11210,SHORT_ZF,LLG,ABG,18,0.5,891,0.307848,0.5,0,LLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11211,SHORT_ZF,LLG,ABG,18,0.5,891,0.307848,1,0,LLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11212,SHORT_ZF,LLG,ABG,18,0.5,891,0.307848,2,0,LLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11213,SHORT_ZF,LLG,ABG,18,0.5,891,0.307848,5,0,LLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11214,SHORT_ZF,LLG,ABG,18,0.5,891,0.307848,10,0,LLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11215,SHORT_ZF,LLG,ABG,18,0.5,891,0.307848,25,0,LLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11216,SHORT_ZF,LLG,ABG,18,0.5,891,0.307848,50,0,LLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11217,SHORT_ZF,LLG,ABG,18,0.5,891,0.307848,100,0,LLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11218,SHORT_ZF,LLG,BCG,18,0.5,891,0.307848,0.05,0,LLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11219,SHORT_ZF,LLG,BCG,18,0.5,891,0.307848,0.1,0,LLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11220,SHORT_ZF,LLG,BCG,18,0.5,891,0.307848,0.5,0,LLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11221,SHORT_ZF,LLG,BCG,18,0.5,891,0.307848,1,0,LLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11222,SHORT_ZF,LLG,BCG,18,0.5,891,0.307848,2,0,LLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11223,SHORT_ZF,LLG,BCG,18,0.5,891,0.307848,5,0,LLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11224,SHORT_ZF,LLG,BCG,18,0.5,891,0.307848,10,0,LLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11225,SHORT_ZF,LLG,BCG,18,0.5,891,0.307848,25,0,LLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11226,SHORT_ZF,LLG,BCG,18,0.5,891,0.307848,50,0,LLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11227,SHORT_ZF,LLG,BCG,18,0.5,891,0.307848,100,0,LLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11228,SHORT_ZF,LLG,CAG,18,0.5,891,0.307848,0.05,0,LLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11229,SHORT_ZF,LLG,CAG,18,0.5,891,0.307848,0.1,0,LLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11230,SHORT_ZF,LLG,CAG,18,0.5,891,0.307848,0.5,0,LLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11231,SHORT_ZF,LLG,CAG,18,0.5,891,0.307848,1,0,LLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11232,SHORT_ZF,LLG,CAG,18,0.5,891,0.307848,2,0,LLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11233,SHORT_ZF,LLG,CAG,18,0.5,891,0.307848,5,0,LLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11234,SHORT_ZF,LLG,CAG,18,0.5,891,0.307848,10,0,LLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11235,SHORT_ZF,LLG,CAG,18,0.5,891,0.307848,25,0,LLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11236,SHORT_ZF,LLG,CAG,18,0.5,891,0.307848,50,0,LLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11237,SHORT_ZF,LLG,CAG,18,0.5,891,0.307848,100,0,LLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11238,SHORT_ZF,LLL,ABC,18,0.5,891,0.307848,0.05,0,LLL,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11239,SHORT_ZF,LLL,ABC,18,0.5,891,0.307848,0.1,0,LLL,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11240,SHORT_ZF,LLL,ABC,18,0.5,891,0.307848,0.5,0,LLL,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11241,SHORT_ZF,LLL,ABC,18,0.5,891,0.307848,1,0,LLL,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11242,SHORT_ZF,LLL,ABC,18,0.5,891,0.307848,2,0,LLL,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11243,SHORT_ZF,LLL,ABC,18,0.5,891,0.307848,5,0,LLL,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11244,SHORT_ZF,LLL,ABC,18,0.5,891,0.307848,10,0,LLL,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11245,SHORT_ZF,LLL,ABC,18,0.5,891,0.307848,25,0,LLL,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11246,SHORT_ZF,LLL,ABC,18,0.5,891,0.307848,50,0,LLL,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11247,SHORT_ZF,LLL,ABC,18,0.5,891,0.307848,100,0,LLL,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11248,SHORT_ZF,LLLG,ABCG,18,0.5,891,0.307848,0.05,0,LLLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11249,SHORT_ZF,LLLG,ABCG,18,0.5,891,0.307848,0.1,0,LLLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11250,SHORT_ZF,LLLG,ABCG,18,0.5,891,0.307848,0.5,0,LLLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11251,SHORT_ZF,LLLG,ABCG,18,0.5,891,0.307848,1,0,LLLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11252,SHORT_ZF,LLLG,ABCG,18,0.5,891,0.307848,2,0,LLLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11253,SHORT_ZF,LLLG,ABCG,18,0.5,891,0.307848,5,0,LLLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11254,SHORT_ZF,LLLG,ABCG,18,0.5,891,0.307848,10,0,LLLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11255,SHORT_ZF,LLLG,ABCG,18,0.5,891,0.307848,25,0,LLLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11256,SHORT_ZF,LLLG,ABCG,18,0.5,891,0.307848,50,0,LLLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11257,SHORT_ZF,LLLG,ABCG,18,0.5,891,0.307848,100,0,LLLG,SHORT_ZF,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11258,OPEN,OPEN_1PH,A,18,0.5,891,0.307848,NaN,NaN,OPEN_1PH,OPEN,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
SCN_11259,OPEN,OPEN_1PH,B,18,0.5,891,0.307848,NaN,NaN,OPEN_1PH,OPEN,0.307848,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf,Inf,NaN,0,0,0,Inf
